Zona;Cultivo;AÒo;Mes;Precio
Gran_Canaria;Coliflor;2018;Agosto;0.58
Gran_Canaria;Coliflor;2018;Septiembre;0.71
Gran_Canaria;Coliflor;2018;Octubre;0.81
Gran_Canaria;Coliflor;2018;Noviembre;1.37
Gran_Canaria;Coliflor;2018;Diciembre;0.56
Gran_Canaria;Coliflor;2019;Enero;1.13
Gran_Canaria;Coliflor;2019;Febrero;1.44
Gran_Canaria;Coliflor;2019;Marzo;0.78
Gran_Canaria;Coliflor;2019;Abril;0.93
Gran_Canaria;Coliflor;2019;Mayo;0.5
Gran_Canaria;Coliflor;2019;Junio;1.02
Gran_Canaria;Coliflor;2019;Julio;1.02
Gran_Canaria;Coliflor;2019;Agosto;1.15
Gran_Canaria;Coliflor;2019;Septiembre;1.36
Gran_Canaria;Coliflor;2019;Octubre;1.63
Gran_Canaria;Coliflor;2019;Noviembre;...
Gran_Canaria;Fresa;2016;Enero;2.62
Gran_Canaria;Fresa;2016;Febrero;2.55
Gran_Canaria;Fresa;2016;Marzo;1.43
Gran_Canaria;Fresa;2016;Abril;1.6
Gran_Canaria;Fresa;2016;Mayo;2.05
Gran_Canaria;Fresa;2016;Junio;1.38
Gran_Canaria;Fresa;2016;Julio;2.94
Gran_Canaria;Fresa;2016;Agosto;2.77
Gran_Canaria;Fresa;2016;Septiembre;4.14
Gran_Canaria;Fresa;2016;Octubre;4.24
Gran_Canaria;Fresa;2016;Noviembre;4.19
Gran_Canaria;Fresa;2016;Diciembre;5.06
Gran_Canaria;Fresa;2017;Enero;1.56
Gran_Canaria;Fresa;2017;Febrero;1.29
Gran_Canaria;Fresa;2017;Marzo;....
Gran_Canaria;Fresa;2017;Abril;1.19
Gran_Canaria;Fresa;2017;Mayo;1.44
Gran_Canaria;Fresa;2017;Junio;2.26
Gran_Canaria;Fresa;2017;Julio;3.04
Gran_Canaria;Fresa;2017;Agosto;4.72
Gran_Canaria;Fresa;2017;Septiembre;6.24
Gran_Canaria;Fresa;2017;Octubre;7.84
Gran_Canaria;Fresa;2017;Noviembre;5.67
Gran_Canaria;Fresa;2017;Diciembre;6.99
Gran_Canaria;Fresa;2018;Enero;3.88
Gran_Canaria;Fresa;2018;Febrero;2.99
Gran_Canaria;Fresa;2018;Marzo;2.14
Gran_Canaria;Fresa;2018;Abril;2.05
Gran_Canaria;Fresa;2018;Mayo;1.98
Gran_Canaria;Fresa;2018;Junio;2.23
Gran_Canaria;Fresa;2018;Julio;2.17
Gran_Canaria;Fresa;2018;Agosto;2.52
Gran_Canaria;Fresa;2018;Septiembre;2.56
Gran_Canaria;Fresa;2018;Octubre;2.82
Gran_Canaria;Fresa;2018;Noviembre;3.59
Gran_Canaria;Fresa;2018;Diciembre;5.39
Gran_Canaria;Fresa;2019;Enero;3.64
Gran_Canaria;Fresa;2019;Febrero;3.19
Gran_Canaria;Fresa;2019;Marzo;1.65
Gran_Canaria;Fresa;2019;Abril;2.1
Gran_Canaria;Fresa;2019;Mayo;1.59
Gran_Canaria;Fresa;2019;Junio;1.91
Gran_Canaria;Fresa;2019;Julio;2.12
Gran_Canaria;Fresa;2019;Agosto;2.17
Gran_Canaria;Fresa;2019;Septiembre;3.57
Gran_Canaria;Fresa;2019;Octubre;3.43
Gran_Canaria;Fresa;2019;Noviembre;3.47
Gran_Canaria;Jud›a_Verde;2016;Enero;2.26
Gran_Canaria;Jud›a_Verde;2016;Febrero;1.54
Gran_Canaria;Jud›a_Verde;2016;Marzo;1.63
Gran_Canaria;Jud›a_Verde;2016;Abril;1.4
Gran_Canaria;Jud›a_Verde;2016;Mayo;1.35
Gran_Canaria;Jud›a_Verde;2016;Junio;1.01
Gran_Canaria;Jud›a_Verde;2016;Julio;1.37
Gran_Canaria;Jud›a_Verde;2016;Agosto;1.22
Gran_Canaria;Jud›a_Verde;2016;Septiembre;0.82
Gran_Canaria;Jud›a_Verde;2016;Octubre;1.19
Gran_Canaria;Jud›a_Verde;2016;Noviembre;0.96
Gran_Canaria;Jud›a_Verde;2016;Diciembre;1.07
Gran_Canaria;Jud›a_Verde;2017;Enero;1.18
Gran_Canaria;Jud›a_Verde;2017;Febrero;1.27
Gran_Canaria;Jud›a_Verde;2017;Marzo;1.99
Gran_Canaria;Jud›a_Verde;2017;Abril;1.49
Gran_Canaria;Jud›a_Verde;2017;Mayo;0.84
Gran_Canaria;Jud›a_Verde;2017;Junio;1.59
Gran_Canaria;Jud›a_Verde;2017;Julio;2.5
Gran_Canaria;Jud›a_Verde;2017;Agosto;0.9
Gran_Canaria;Jud›a_Verde;2017;Septiembre;1.86
Gran_Canaria;Jud›a_Verde;2017;Octubre;2.1
Gran_Canaria;Jud›a_Verde;2017;Noviembre;2.62
Gran_Canaria;Jud›a_Verde;2017;Diciembre;2.3
Gran_Canaria;Jud›a_Verde;2018;Enero;3.21
Gran_Canaria;Jud›a_Verde;2018;Febrero;2.52
Gran_Canaria;Jud›a_Verde;2018;Marzo;2.21
Gran_Canaria;Jud›a_Verde;2018;Abril;1.35
Gran_Canaria;Jud›a_Verde;2018;Mayo;1.36
Gran_Canaria;Jud›a_Verde;2018;Junio;1.3
Gran_Canaria;Jud›a_Verde;2018;Julio;0.95
Gran_Canaria;Jud›a_Verde;2018;Agosto;1.14
Gran_Canaria;Jud›a_Verde;2018;Septiembre;1.31
Gran_Canaria;Jud›a_Verde;2018;Octubre;2.02
Gran_Canaria;Jud›a_Verde;2018;Noviembre;1.98
Gran_Canaria;Jud›a_Verde;2018;Diciembre;1.92
Gran_Canaria;Jud›a_Verde;2019;Enero;2.07
Gran_Canaria;Jud›a_Verde;2019;Febrero;1.94
Gran_Canaria;Jud›a_Verde;2019;Marzo;1.97
Gran_Canaria;Jud›a_Verde;2019;Abril;1.99
Gran_Canaria;Jud›a_Verde;2019;Mayo;1.31
Gran_Canaria;Jud›a_Verde;2019;Junio;1.69
Gran_Canaria;Jud›a_Verde;2019;Julio;1.63
Gran_Canaria;Jud›a_Verde;2019;Agosto;1.72
Gran_Canaria;Jud›a_Verde;2019;Septiembre;2.73
Gran_Canaria;Jud›a_Verde;2019;Octubre;1.61
Gran_Canaria;Jud›a_Verde;2019;Noviembre;2.3
Gran_Canaria;Lechuga/achicoria;2016;Enero;0.36
Gran_Canaria;Lechuga/achicoria;2016;Febrero;0.31
Gran_Canaria;Lechuga/achicoria;2016;Marzo;0.33
Gran_Canaria;Lechuga/achicoria;2016;Abril;0.42
Gran_Canaria;Lechuga/achicoria;2016;Mayo;0.34
Gran_Canaria;Lechuga/achicoria;2016;Junio;0.38
Gran_Canaria;Lechuga/achicoria;2016;Julio;0.43
Gran_Canaria;Lechuga/achicoria;2016;Agosto;0.38
Gran_Canaria;Lechuga/achicoria;2016;Septiembre;0.91
Gran_Canaria;Lechuga/achicoria;2016;Octubre;0.55
Gran_Canaria;Lechuga/achicoria;2016;Noviembre;0.52
Gran_Canaria;Lechuga/achicoria;2016;Diciembre;0.48
Gran_Canaria;Lechuga/achicoria;2017;Enero;0.41
Gran_Canaria;Lechuga/achicoria;2017;Febrero;0.43
Gran_Canaria;Lechuga/achicoria;2017;Marzo;0.39
Gran_Canaria;Lechuga/achicoria;2017;Abril;0.38
Gran_Canaria;Lechuga/achicoria;2017;Mayo;0.32
Gran_Canaria;Lechuga/achicoria;2017;Junio;0.63
Gran_Canaria;Lechuga/achicoria;2017;Julio;0.75
Gran_Canaria;Lechuga/achicoria;2017;Agosto;0.74
Gran_Canaria;Lechuga/achicoria;2017;Septiembre;0.5
Gran_Canaria;Lechuga/achicoria;2017;Octubre;0.47
Gran_Canaria;Lechuga/achicoria;2017;Noviembre;0.76
Gran_Canaria;Lechuga/achicoria;2017;Diciembre;0.61
Gran_Canaria;Lechuga/achicoria;2018;Enero;0.61
Gran_Canaria;Lechuga/achicoria;2018;Febrero;0.5
Gran_Canaria;Lechuga/achicoria;2018;Marzo;0.54
Gran_Canaria;Lechuga/achicoria;2018;Abril;0.41
Gran_Canaria;Lechuga/achicoria;2018;Mayo;0.4
Gran_Canaria;Lechuga/achicoria;2018;Junio;0.34
Gran_Canaria;Lechuga/achicoria;2018;Julio;0.47
Gran_Canaria;Lechuga/achicoria;2018;Agosto;0.44
Gran_Canaria;Lechuga/achicoria;2018;Septiembre;0.51
Gran_Canaria;Lechuga/achicoria;2018;Octubre;0.45
Gran_Canaria;Lechuga/achicoria;2018;Noviembre;0.69
Gran_Canaria;Lechuga/achicoria;2018;Diciembre;0.85
Gran_Canaria;Lechuga/achicoria;2019;Enero;0.61
Gran_Canaria;Lechuga/achicoria;2019;Febrero;0.38
Gran_Canaria;Lechuga/achicoria;2019;Marzo;0.36
Gran_Canaria;Lechuga/achicoria;2019;Abril;0.39
Gran_Canaria;Lechuga/achicoria;2019;Mayo;0.43
Gran_Canaria;Lechuga/achicoria;2019;Junio;0.37
Gran_Canaria;Lechuga/achicoria;2019;Julio;0.44
Gran_Canaria;Lechuga/achicoria;2019;Agosto;0.47
Gran_Canaria;Lechuga/achicoria;2019;Septiembre;0.47
Gran_Canaria;Lechuga/achicoria;2019;Octubre;0.5
Gran_Canaria;Lechuga/achicoria;2019;Noviembre;0.53
Gran_Canaria;Limæn;2016;Enero;0.29
Gran_Canaria;Limæn;2016;Febrero;0.42
Gran_Canaria;Limæn;2016;Marzo;0.41
Gran_Canaria;Limæn;2016;Abril;0.37
Gran_Canaria;Limæn;2016;Mayo;0.4
Gran_Canaria;Limæn;2016;Junio;0.68
Gran_Canaria;Limæn;2016;Julio;0.97
Gran_Canaria;Limæn;2016;Agosto;0.59
Gran_Canaria;Limæn;2016;Septiembre;1.06
Gran_Canaria;Limæn;2016;Octubre;0.59
Gran_Canaria;Limæn;2016;Noviembre;0.56
Gran_Canaria;Limæn;2016;Diciembre;0.49
Gran_Canaria;Limæn;2017;Enero;0.42
Gran_Canaria;Limæn;2017;Febrero;0.38
Gran_Canaria;Limæn;2017;Marzo;0.38
Gran_Canaria;Limæn;2017;Abril;0.43
Gran_Canaria;Limæn;2017;Mayo;0.38
Gran_Canaria;Limæn;2017;Junio;0.56
Gran_Canaria;Limæn;2017;Julio;0.65
Gran_Canaria;Limæn;2017;Agosto;0.68
Gran_Canaria;Limæn;2017;Septiembre;0.75
Gran_Canaria;Limæn;2017;Octubre;0.71
Gran_Canaria;Limæn;2017;Noviembre;0.62
Gran_Canaria;Limæn;2017;Diciembre;0.43
Gran_Canaria;Limæn;2018;Enero;0.46
Gran_Canaria;Limæn;2018;Febrero;0.4
Gran_Canaria;Limæn;2018;Marzo;0.39
Gran_Canaria;Limæn;2018;Abril;0.49
Gran_Canaria;Limæn;2018;Mayo;0.64
Gran_Canaria;Limæn;2018;Junio;0.55
Gran_Canaria;Limæn;2018;Julio;0.79
Gran_Canaria;Limæn;2018;Agosto;0.94
Gran_Canaria;Limæn;2018;Septiembre;1.11
Gran_Canaria;Limæn;2018;Octubre;0.83
Gran_Canaria;Limæn;2018;Noviembre;0.72
Gran_Canaria;Limæn;2018;Diciembre;0.48
Gran_Canaria;Limæn;2019;Enero;0.53
Gran_Canaria;Limæn;2019;Febrero;0.48
Gran_Canaria;Limæn;2019;Marzo;0.5
Gran_Canaria;Limæn;2019;Abril;0.46
Gran_Canaria;Limæn;2019;Mayo;0.49
Gran_Canaria;Limæn;2019;Junio;0.45
Gran_Canaria;Limæn;2019;Julio;0.57
Gran_Canaria;Limæn;2019;Agosto;0.53
Gran_Canaria;Limæn;2019;Septiembre;0.67
Gran_Canaria;Limæn;2019;Octubre;0.68
Gran_Canaria;Limæn;2019;Noviembre;0.54
Gran_Canaria;Mango;2016;Enero;....
Gran_Canaria;Mango;2016;Febrero;..
Gran_Canaria;Mango;2016;Marzo;..
Gran_Canaria;Mango;2016;Abril;..
Gran_Canaria;Mango;2016;Mayo;..
Gran_Canaria;Mango;2016;Junio;3.13
Gran_Canaria;Mango;2016;Julio;2.71
Gran_Canaria;Mango;2016;Agosto;2.13
Gran_Canaria;Mango;2016;Septiembre;1.25
Gran_Canaria;Mango;2016;Octubre;1.39
Gran_Canaria;Mango;2016;Noviembre;1.5
Gran_Canaria;Mango;2016;Diciembre;1.79
Gran_Canaria;Mango;2017;Enero;2.68
Gran_Canaria;Mango;2017;Febrero;3.51
Gran_Canaria;Mango;2017;Marzo;...
Gran_Canaria;Mango;2017;Abril;..
Gran_Canaria;Mango;2017;Mayo;....
Gran_Canaria;Mango;2017;Junio;2.37
Gran_Canaria;Mango;2017;Julio;2.38
Gran_Canaria;Mango;2017;Agosto;1.05
Gran_Canaria;Mango;2017;Septiembre;1.13
Gran_Canaria;Mango;2017;Octubre;1.28
Gran_Canaria;Mango;2017;Noviembre;2.18
Gran_Canaria;Mango;2017;Diciembre;0.64
Gran_Canaria;Mango;2018;Enero;....
Gran_Canaria;Mango;2018;Febrero;...
Gran_Canaria;Mango;2018;Marzo;...
Gran_Canaria;Mango;2018;Abril;...
Gran_Canaria;Mango;2018;Mayo;4.35
Gran_Canaria;Mango;2018;Junio;4.1
Gran_Canaria;Mango;2018;Julio;2.24
Gran_Canaria;Mango;2018;Agosto;2.09
Gran_Canaria;Mango;2018;Septiembre;1.92
Gran_Canaria;Mango;2018;Octubre;1.89
Gran_Canaria;Mango;2018;Noviembre;2.07
Gran_Canaria;Mango;2018;Diciembre;2
Gran_Canaria;Mango;2019;Enero;2.24
Gran_Canaria;Mango;2019;Febrero;2.94
Gran_Canaria;Mango;2019;Marzo;3.58
Gran_Canaria;Mango;2019;Abril;...
Gran_Canaria;Mango;2019;Mayo;...
Gran_Canaria;Mango;2019;Junio;4.33
Gran_Canaria;Mango;2019;Julio;2.39
Gran_Canaria;Mango;2019;Agosto;1.3
Gran_Canaria;Mango;2019;Septiembre;1.38
Gran_Canaria;Mango;2019;Octubre;1.29
Gran_Canaria;Mango;2019;Noviembre;...
Gran_Canaria;Melæn;2016;Enero;....
Gran_Canaria;Melæn;2016;Febrero;..
Gran_Canaria;Melæn;2016;Marzo;..
Gran_Canaria;Melæn;2016;Abril;....
Gran_Canaria;Melæn;2016;Mayo;....
Gran_Canaria;Melæn;2016;Junio;....
Gran_Canaria;Melæn;2016;Julio;....
Gran_Canaria;Melæn;2016;Agosto;....
Gran_Canaria;Melæn;2016;Septiembre;0.82
Gran_Canaria;Melæn;2016;Octubre;0.49
Gran_Canaria;Melæn;2016;Noviembre;....
Gran_Canaria;Melæn;2016;Diciembre;...
Gran_Canaria;Melæn;2017;Enero;0.66
Gran_Canaria;Melæn;2017;Febrero;..
Gran_Canaria;Melæn;2017;Marzo;....
Gran_Canaria;Melæn;2017;Abril;..
Gran_Canaria;Melæn;2017;Mayo;..
Gran_Canaria;Melæn;2017;Junio;...
Gran_Canaria;Melæn;2017;Julio;0.57
Gran_Canaria;Melæn;2017;Agosto;0.13
Gran_Canaria;Melæn;2017;Septiembre;0.59
Gran_Canaria;Melæn;2017;Octubre;0.42
Gran_Canaria;Melæn;2017;Noviembre;0.36
Gran_Canaria;Melæn;2017;Diciembre;0.28
Gran_Canaria;Melæn;2018;Enero;...
Gran_Canaria;Melæn;2018;Febrero;....
Gran_Canaria;Melæn;2018;Marzo;....
Gran_Canaria;Melæn;2018;Abril;0.6
Gran_Canaria;Melæn;2018;Mayo;0.5
Gran_Canaria;Melæn;2018;Junio;0.42
Gran_Canaria;Melæn;2018;Julio;0.34
Gran_Canaria;Melæn;2018;Agosto;0.2
Gran_Canaria;Melæn;2018;Septiembre;0.21
Gran_Canaria;Melæn;2018;Octubre;0.97
Gran_Canaria;Melæn;2018;Noviembre;0.23
Gran_Canaria;Melæn;2018;Diciembre;0.23
Gran_Canaria;Melæn;2019;Enero;...
Gran_Canaria;Melæn;2019;Febrero;....
Gran_Canaria;Melæn;2019;Marzo;0.42
Gran_Canaria;Melæn;2019;Abril;0.43
Gran_Canaria;Melæn;2019;Mayo;0.75
Gran_Canaria;Melæn;2019;Junio;0.2
Gran_Canaria;Melæn;2019;Julio;0.4
Gran_Canaria;Melæn;2019;Agosto;0.2
Gran_Canaria;Melæn;2019;Septiembre;0.18
Gran_Canaria;Melæn;2019;Octubre;....
Gran_Canaria;Melæn;2019;Noviembre;0.18
Gran_Canaria;Naranja;2016;Enero;0.45
Gran_Canaria;Naranja;2016;Febrero;0.5
Gran_Canaria;Naranja;2016;Marzo;0.54
Gran_Canaria;Naranja;2016;Abril;0.48
Gran_Canaria;Naranja;2016;Mayo;0.39
Gran_Canaria;Naranja;2016;Junio;0.37
Gran_Canaria;Naranja;2016;Julio;0.71
Gran_Canaria;Naranja;2016;Agosto;0.54
Gran_Canaria;Naranja;2016;Septiembre;0.82
Gran_Canaria;Naranja;2016;Octubre;0.64
Gran_Canaria;Naranja;2016;Noviembre;0.52
Gran_Canaria;Naranja;2016;Diciembre;0.43
Gran_Canaria;Naranja;2017;Enero;0.37
Gran_Canaria;Naranja;2017;Febrero;0.41
Gran_Canaria;Naranja;2017;Marzo;0.37
Gran_Canaria;Naranja;2017;Abril;0.33
Gran_Canaria;Naranja;2017;Mayo;0.36
Gran_Canaria;Naranja;2017;Junio;0.28
Gran_Canaria;Naranja;2017;Julio;0.5
Gran_Canaria;Naranja;2017;Agosto;0.25
Gran_Canaria;Naranja;2017;Septiembre;0.75
Gran_Canaria;Naranja;2017;Octubre;0.56
Gran_Canaria;Naranja;2017;Noviembre;0.54
Gran_Canaria;Naranja;2017;Diciembre;0.51
Gran_Canaria;Naranja;2018;Enero;0.58
Gran_Canaria;Naranja;2018;Febrero;0.53
Gran_Canaria;Naranja;2018;Marzo;0.51
Gran_Canaria;Naranja;2018;Abril;0.46
Gran_Canaria;Naranja;2018;Mayo;0.36
Gran_Canaria;Naranja;2018;Junio;0.42
Gran_Canaria;Naranja;2018;Julio;0.49
Gran_Canaria;Naranja;2018;Agosto;0.5
Gran_Canaria;Naranja;2018;Septiembre;0.95
Gran_Canaria;Naranja;2018;Octubre;0.68
Gran_Canaria;Naranja;2018;Noviembre;0.45
Gran_Canaria;Naranja;2018;Diciembre;0.44
Gran_Canaria;Naranja;2019;Enero;0.45
Gran_Canaria;Naranja;2019;Febrero;0.4
Gran_Canaria;Naranja;2019;Marzo;0.38
Gran_Canaria;Naranja;2019;Abril;0.27
Gran_Canaria;Naranja;2019;Mayo;0.43
Gran_Canaria;Naranja;2019;Junio;0.31
Gran_Canaria;Naranja;2019;Julio;0.37
Gran_Canaria;Naranja;2019;Agosto;0.44
Gran_Canaria;Naranja;2019;Septiembre;0.62
Gran_Canaria;Naranja;2019;Octubre;0.68
Gran_Canaria;Naranja;2019;Noviembre;0.49
Gran_Canaria;Papa;2016;Enero;0.53
Gran_Canaria;Papa;2016;Febrero;0.46
Gran_Canaria;Papa;2016;Marzo;0.49
Gran_Canaria;Papa;2016;Abril;0.5
Gran_Canaria;Papa;2016;Mayo;0.42
Gran_Canaria;Papa;2016;Junio;0.33
Gran_Canaria;Papa;2016;Julio;0.38
Gran_Canaria;Papa;2016;Agosto;0.4
Gran_Canaria;Papa;2016;Septiembre;0.39
Gran_Canaria;Papa;2016;Octubre;0.64
Gran_Canaria;Papa;2016;Noviembre;0.7
Gran_Canaria;Papa;2016;Diciembre;0.53
Gran_Canaria;Papa;2017;Enero;0.59
Gran_Canaria;Papa;2017;Febrero;0.7
Gran_Canaria;Papa;2017;Marzo;0.6
Gran_Canaria;Papa;2017;Abril;0.49
Gran_Canaria;Papa;2017;Mayo;0.44
Gran_Canaria;Papa;2017;Junio;0.39
Gran_Canaria;Papa;2017;Julio;0.42
Gran_Canaria;Papa;2017;Agosto;0.54
Gran_Canaria;Papa;2017;Septiembre;0.62
Gran_Canaria;Papa;2017;Octubre;0.54
Gran_Canaria;Papa;2017;Noviembre;0.6
Gran_Canaria;Papa;2017;Diciembre;0.48
Gran_Canaria;Papa;2018;Enero;0.61
Gran_Canaria;Papa;2018;Febrero;0.71
Gran_Canaria;Papa;2018;Marzo;0.57
Gran_Canaria;Papa;2018;Abril;0.45
Gran_Canaria;Papa;2018;Mayo;0.45
Gran_Canaria;Papa;2018;Junio;0.43
Gran_Canaria;Papa;2018;Julio;0.43
Gran_Canaria;Papa;2018;Agosto;0.44
Gran_Canaria;Papa;2018;Septiembre;0.53
Gran_Canaria;Papa;2018;Octubre;0.63
Gran_Canaria;Papa;2018;Noviembre;0.87
Gran_Canaria;Papa;2018;Diciembre;0.55
Gran_Canaria;Papa;2019;Enero;0.7
Gran_Canaria;Papa;2019;Febrero;0.74
Gran_Canaria;Papa;2019;Marzo;0.66
Gran_Canaria;Papa;2019;Abril;0.61
Gran_Canaria;Papa;2019;Mayo;0.44
Gran_Canaria;Papa;2019;Junio;0.4
Gran_Canaria;Papa;2019;Julio;0.42
Gran_Canaria;Papa;2019;Agosto;0.44
Gran_Canaria;Papa;2019;Septiembre;0.49
Gran_Canaria;Papa;2019;Octubre;0.76
Gran_Canaria;Papa;2019;Noviembre;0.75
Gran_Canaria;Papaya;2016;Enero;0.47
Gran_Canaria;Papaya;2016;Febrero;0.61
Gran_Canaria;Papaya;2016;Marzo;0.74
Gran_Canaria;Papaya;2016;Abril;0.68
Gran_Canaria;Papaya;2016;Mayo;0.65
Gran_Canaria;Papaya;2016;Junio;0.57
Gran_Canaria;Papaya;2016;Julio;0.55
Gran_Canaria;Papaya;2016;Agosto;0.62
Gran_Canaria;Papaya;2016;Septiembre;0.65
Gran_Canaria;Papaya;2016;Octubre;0.76
Gran_Canaria;Papaya;2016;Noviembre;0.87
Gran_Canaria;Papaya;2016;Diciembre;0.93
Gran_Canaria;Papaya;2017;Enero;0.99
Gran_Canaria;Papaya;2017;Febrero;0.84
Gran_Canaria;Papaya;2017;Marzo;0.93
Gran_Canaria;Papaya;2017;Abril;1.02
Gran_Canaria;Papaya;2017;Mayo;0.72
Gran_Canaria;Papaya;2017;Junio;0.58
Gran_Canaria;Papaya;2017;Julio;0.79
Gran_Canaria;Papaya;2017;Agosto;0.94
Gran_Canaria;Papaya;2017;Septiembre;1.33
Gran_Canaria;Papaya;2017;Octubre;1.29
Gran_Canaria;Papaya;2017;Noviembre;0.79
Gran_Canaria;Papaya;2017;Diciembre;0.41
Gran_Canaria;Papaya;2018;Enero;0.87
Gran_Canaria;Papaya;2018;Febrero;1
Gran_Canaria;Papaya;2018;Marzo;0.99
Gran_Canaria;Papaya;2018;Abril;0.81
Gran_Canaria;Papaya;2018;Mayo;0.91
Gran_Canaria;Papaya;2018;Junio;0.87
Gran_Canaria;Papaya;2018;Julio;0.93
Gran_Canaria;Papaya;2018;Agosto;1.06
Gran_Canaria;Papaya;2018;Septiembre;1.63
Gran_Canaria;Papaya;2018;Octubre;1.65
Gran_Canaria;Papaya;2018;Noviembre;1.3
Gran_Canaria;Papaya;2018;Diciembre;0.88
Gran_Canaria;Papaya;2019;Enero;1.02
Gran_Canaria;Papaya;2019;Febrero;0.97
Gran_Canaria;Papaya;2019;Marzo;0.82
Gran_Canaria;Papaya;2019;Abril;0.84
Gran_Canaria;Papaya;2019;Mayo;0.82
Gran_Canaria;Papaya;2019;Junio;0.8
Gran_Canaria;Papaya;2019;Julio;0.95
Gran_Canaria;Papaya;2019;Agosto;1.01
Gran_Canaria;Papaya;2019;Septiembre;1.79
Gran_Canaria;Papaya;2019;Octubre;1.42
Gran_Canaria;Papaya;2019;Noviembre;...
Gran_Canaria;Pepino;2016;Enero;0.2
Gran_Canaria;Pepino;2016;Febrero;0.26
Gran_Canaria;Pepino;2016;Marzo;0.24
Gran_Canaria;Pepino;2016;Abril;....
Gran_Canaria;Pepino;2016;Mayo;0.35
Gran_Canaria;Pepino;2016;Junio;0.52
Gran_Canaria;Pepino;2016;Julio;0.7
Gran_Canaria;Pepino;2016;Agosto;0.81
Gran_Canaria;Pepino;2016;Septiembre;0.77
Gran_Canaria;Pepino;2016;Octubre;0.51
Gran_Canaria;Pepino;2016;Noviembre;0.58
Gran_Canaria;Pepino;2016;Diciembre;0.51
Gran_Canaria;Pepino;2017;Enero;0.47
Gran_Canaria;Pepino;2017;Febrero;0.45
Gran_Canaria;Pepino;2017;Marzo;0.19
Gran_Canaria;Pepino;2017;Abril;0.25
Gran_Canaria;Pepino;2017;Mayo;0.48
Gran_Canaria;Pepino;2017;Junio;0.51
Gran_Canaria;Pepino;2017;Julio;0.6
Gran_Canaria;Pepino;2017;Agosto;0.67
Gran_Canaria;Pepino;2017;Septiembre;0.6
Gran_Canaria;Pepino;2017;Octubre;0.74
Gran_Canaria;Pepino;2017;Noviembre;0.43
Gran_Canaria;Pepino;2017;Diciembre;0.38
Gran_Canaria;Pepino;2018;Enero;0.38
Gran_Canaria;Pepino;2018;Febrero;0.44
Gran_Canaria;Pepino;2018;Marzo;0.1
Gran_Canaria;Pepino;2018;Abril;0.31
Gran_Canaria;Pepino;2018;Mayo;0.34
Gran_Canaria;Pepino;2018;Junio;0.53
Gran_Canaria;Pepino;2018;Julio;0.36
Gran_Canaria;Pepino;2018;Agosto;0.37
Gran_Canaria;Pepino;2018;Septiembre;0.28
Gran_Canaria;Pepino;2018;Octubre;0.31
Gran_Canaria;Pepino;2018;Noviembre;0.41
Gran_Canaria;Pepino;2018;Diciembre;0
Gran_Canaria;Pepino;2019;Enero;0.3
Gran_Canaria;Pepino;2019;Febrero;0.2
Gran_Canaria;Pepino;2019;Marzo;0.14
Gran_Canaria;Pepino;2019;Abril;-0.07
Gran_Canaria;Pepino;2019;Mayo;0.38
Gran_Canaria;Pepino;2019;Junio;0.39
Gran_Canaria;Pepino;2019;Julio;0.43
Gran_Canaria;Pepino;2019;Agosto;0.48
Gran_Canaria;Pepino;2019;Septiembre;0.67
Gran_Canaria;Pepino;2019;Octubre;0.62
Gran_Canaria;Pepino;2019;Noviembre;...
Gran_Canaria;Pimiento;2016;Enero;0.57
Gran_Canaria;Pimiento;2016;Febrero;0.75
Gran_Canaria;Pimiento;2016;Marzo;0.86
Gran_Canaria;Pimiento;2016;Abril;0.98
Gran_Canaria;Pimiento;2016;Mayo;0.83
Gran_Canaria;Pimiento;2016;Junio;0.95
Gran_Canaria;Pimiento;2016;Julio;0.89
Gran_Canaria;Pimiento;2016;Agosto;0.79
Gran_Canaria;Pimiento;2016;Septiembre;0.84
Gran_Canaria;Pimiento;2016;Octubre;0.63
Gran_Canaria;Pimiento;2016;Noviembre;0.63
Gran_Canaria;Pimiento;2016;Diciembre;0.72
Gran_Canaria;Pimiento;2017;Enero;0.95
Gran_Canaria;Pimiento;2017;Febrero;1.1
Gran_Canaria;Pimiento;2017;Marzo;1.35
Gran_Canaria;Pimiento;2017;Abril;1.05
Gran_Canaria;Pimiento;2017;Mayo;0.85
Gran_Canaria;Pimiento;2017;Junio;0.84
Gran_Canaria;Pimiento;2017;Julio;0.86
Gran_Canaria;Pimiento;2017;Agosto;0.88
Gran_Canaria;Pimiento;2017;Septiembre;0.73
Gran_Canaria;Pimiento;2017;Octubre;0.65
Gran_Canaria;Pimiento;2017;Noviembre;0.77
Gran_Canaria;Pimiento;2017;Diciembre;0.79
Gran_Canaria;Pimiento;2018;Enero;0.92
Gran_Canaria;Pimiento;2018;Febrero;0.86
Gran_Canaria;Pimiento;2018;Marzo;0.92
Gran_Canaria;Pimiento;2018;Abril;0.62
Gran_Canaria;Pimiento;2018;Mayo;0.8
Gran_Canaria;Pimiento;2018;Junio;0.93
Gran_Canaria;Pimiento;2018;Julio;0.95
Gran_Canaria;Pimiento;2018;Agosto;0.76
Gran_Canaria;Pimiento;2018;Septiembre;0.66
Gran_Canaria;Pimiento;2018;Octubre;0.75
Gran_Canaria;Pimiento;2018;Noviembre;0.89
Gran_Canaria;Pimiento;2018;Diciembre;0.83
Gran_Canaria;Pimiento;2019;Enero;0.96
Gran_Canaria;Pimiento;2019;Febrero;1.22
